date,ticker,sentiment_score,positive_prob,negative_prob,neutral_prob,article_count,positive_count,negative_count,neutral_count,sentiment_std
2017-12-21,XLV,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-22,EEM,0.0399,0.06,0.0201,0.9199,1,0,0,1,0.0
2017-12-22,GLD,-0.0089,0.032,0.0409,0.9271,1,0,0,1,0.0
2017-12-22,IWM,-0.0002,0.0282,0.0284,0.9434,1,0,0,1,0.0
2017-12-22,QQQ,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-22,SPY,-0.0369,0.2349,0.2718,0.4933,10,3,2,5,0.5464
2017-12-22,TLT,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-22,VNQ,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-22,XLE,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-22,XLF,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-22,XLK,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-22,XLP,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-22,XLU,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-22,XLV,-0.0002,0.0282,0.0284,0.9434,1,0,0,1,0.0
2017-12-25,EEM,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-25,GLD,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-25,IWM,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-25,QQQ,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-25,SPY,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-25,TLT,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-25,VNQ,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-25,XLE,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-25,XLF,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-25,XLK,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-25,XLP,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-25,XLU,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-25,XLV,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-26,EEM,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-26,GLD,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-26,IWM,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-26,QQQ,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-26,SPY,-0.4357,0.1862,0.6219,0.1919,4,1,3,0,0.4262
2017-12-26,TLT,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-26,VNQ,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-26,XLE,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-26,XLF,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-26,XLK,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-26,XLP,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-26,XLU,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-26,XLV,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-27,EEM,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-27,GLD,-0.0043,0.0808,0.0851,0.8342,2,0,0,2,0.0167
2017-12-27,IWM,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-27,QQQ,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-27,SPY,0.1005,0.1564,0.056,0.7877,2,0,0,2,0.1801
2017-12-27,TLT,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-27,VNQ,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-27,XLE,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-27,XLF,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-27,XLK,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-27,XLP,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-27,XLU,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-27,XLV,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-28,EEM,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-28,GLD,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-28,IWM,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-28,QQQ,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-28,SPY,-0.3129,0.2576,0.5706,0.1718,5,1,3,1,0.7487
2017-12-28,TLT,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-28,VNQ,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-28,XLE,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-28,XLF,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-28,XLK,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-28,XLP,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-28,XLU,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-28,XLV,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-29,EEM,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-29,GLD,0.7263,0.7745,0.0482,0.1773,1,1,0,0,0.0
2017-12-29,IWM,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-29,QQQ,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-29,SPY,-0.2233,0.0663,0.2896,0.6441,7,0,2,5,0.4246
2017-12-29,TLT,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-29,VNQ,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-29,XLE,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-29,XLF,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-29,XLK,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-29,XLP,-0.9122,0.0201,0.9324,0.0475,1,0,1,0,0.0
2017-12-29,XLU,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2017-12-29,XLV,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-01,EEM,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-01,GLD,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-01,IWM,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-01,QQQ,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-01,SPY,0.1208,0.1446,0.0239,0.8315,1,0,0,1,0.0
2018-01-01,TLT,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-01,VNQ,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-01,XLE,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-01,XLF,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-01,XLK,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-01,XLP,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-01,XLU,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-01,XLV,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-02,EEM,0.0235,0.0443,0.0209,0.9348,1,0,0,1,0.0
2018-01-02,GLD,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-02,IWM,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-02,QQQ,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-02,SPY,-0.1118,0.1808,0.2926,0.5266,6,1,2,3,0.5369
2018-01-02,TLT,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-02,VNQ,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-02,XLE,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-02,XLF,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-02,XLK,0.0608,0.0801,0.0193,0.9007,1,0,0,1,0.0
2018-01-02,XLP,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-02,XLU,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-02,XLV,0.0608,0.0801,0.0193,0.9007,1,0,0,1,0.0
2018-01-03,EEM,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-03,GLD,-0.9564,0.0107,0.9671,0.0222,1,0,1,0,0.0
2018-01-03,IWM,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-03,QQQ,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-03,SPY,-0.2652,0.2116,0.4768,0.3116,15,3,7,5,0.6347
2018-01-03,TLT,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-03,VNQ,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-03,XLE,-0.8355,0.0339,0.8695,0.0966,1,0,1,0,0.0
2018-01-03,XLF,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-03,XLK,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-03,XLP,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-03,XLU,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-03,XLV,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-04,EEM,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-04,GLD,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-04,IWM,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-04,QQQ,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-04,SPY,-0.1509,0.2006,0.3515,0.4479,8,1,3,4,0.5731
2018-01-04,TLT,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-04,VNQ,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-04,XLE,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-04,XLF,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-04,XLK,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-04,XLP,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-04,XLU,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-04,XLV,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-05,EEM,0.0924,0.1057,0.0133,0.881,1,0,0,1,0.0
2018-01-05,GLD,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-05,IWM,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-05,QQQ,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-05,SPY,-0.2347,0.04,0.2747,0.6853,7,0,2,5,0.293
2018-01-05,TLT,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-05,VNQ,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-05,XLE,-0.0019,0.023,0.0249,0.9521,1,0,0,1,0.0
2018-01-05,XLF,0.082,0.1019,0.02,0.8781,1,0,0,1,0.0
2018-01-05,XLK,-0.0019,0.023,0.0249,0.9521,1,0,0,1,0.0
2018-01-05,XLP,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-05,XLU,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-05,XLV,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-08,EEM,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-08,GLD,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-08,IWM,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-08,QQQ,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-08,SPY,0.0502,0.2734,0.2233,0.5033,4,1,1,2,0.4795
2018-01-08,TLT,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-08,VNQ,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-08,XLE,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-08,XLF,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-08,XLK,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-08,XLP,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-08,XLU,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-08,XLV,0.001,0.0318,0.0308,0.9374,1,0,0,1,0.0
2018-01-09,EEM,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-09,GLD,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-09,IWM,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-09,QQQ,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-09,SPY,0.0803,0.2794,0.1992,0.5214,7,1,1,5,0.4507
2018-01-09,TLT,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-09,VNQ,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-09,XLE,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-09,XLF,0.0161,0.0428,0.0267,0.9305,1,0,0,1,0.0
2018-01-09,XLK,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-09,XLP,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-09,XLU,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-09,XLV,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-10,EEM,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-10,GLD,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-10,IWM,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-10,QQQ,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-10,SPY,0.0151,0.2945,0.2795,0.426,6,2,2,2,0.5695
2018-01-10,TLT,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-10,VNQ,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-10,XLE,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-10,XLF,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-10,XLK,-0.0373,0.1306,0.1679,0.7016,1,0,0,1,0.0
2018-01-10,XLP,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-10,XLU,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-10,XLV,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-11,EEM,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-11,GLD,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-11,IWM,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-11,QQQ,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-11,SPY,0.0444,0.272,0.2276,0.5005,14,3,3,8,0.5039
2018-01-11,TLT,0.0692,0.0876,0.0184,0.894,1,0,0,1,0.0
2018-01-11,VNQ,-0.7011,0.0194,0.7206,0.26,1,0,1,0,0.0
2018-01-11,XLE,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-11,XLF,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-11,XLK,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-11,XLP,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-11,XLU,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-11,XLV,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-12,EEM,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-12,GLD,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-12,IWM,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-12,QQQ,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-12,SPY,0.2336,0.4122,0.1786,0.4092,9,4,2,3,0.5027
2018-01-12,TLT,0.8043,0.8537,0.0494,0.0968,1,1,0,0,0.0
2018-01-12,VNQ,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-12,XLE,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-12,XLF,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-12,XLK,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-12,XLP,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-12,XLU,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-12,XLV,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-15,EEM,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-15,GLD,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-15,IWM,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-15,QQQ,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-15,SPY,-0.1085,0.0524,0.161,0.7866,1,0,0,1,0.0
2018-01-15,TLT,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-15,VNQ,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-15,XLE,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-15,XLF,-0.0213,0.03,0.0514,0.9186,1,0,0,1,0.0
2018-01-15,XLK,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-15,XLP,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-15,XLU,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-15,XLV,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-16,EEM,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-16,GLD,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-16,IWM,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-16,QQQ,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-16,SPY,-0.1517,0.2356,0.3873,0.3771,8,2,3,3,0.5798
2018-01-16,TLT,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-16,VNQ,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-16,XLE,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-16,XLF,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-16,XLK,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-16,XLP,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-16,XLU,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-16,XLV,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-17,EEM,0.0417,0.0617,0.02,0.9183,1,0,0,1,0.0
2018-01-17,GLD,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-17,IWM,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-17,QQQ,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-17,SPY,-0.0204,0.3564,0.3768,0.2668,16,7,6,3,0.6997
2018-01-17,TLT,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-17,VNQ,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-17,XLE,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-17,XLF,0.0854,0.1024,0.017,0.8806,1,0,0,1,0.0
2018-01-17,XLK,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-17,XLP,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-17,XLU,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-17,XLV,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-18,EEM,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-18,GLD,-0.9483,0.012,0.9604,0.0276,1,0,1,0,0.0
2018-01-18,IWM,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-18,QQQ,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-18,SPY,-0.1905,0.2139,0.4043,0.3818,15,3,6,6,0.6278
2018-01-18,TLT,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-18,VNQ,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-18,XLE,-0.8071,0.0813,0.8884,0.0303,1,0,1,0,0.0
2018-01-18,XLF,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-18,XLK,-0.4539,0.0744,0.5283,0.3972,2,0,1,1,0.3532
2018-01-18,XLP,-0.8071,0.0813,0.8884,0.0303,1,0,1,0,0.0
2018-01-18,XLU,-0.8071,0.0813,0.8884,0.0303,1,0,1,0,0.0
2018-01-18,XLV,-0.8071,0.0813,0.8884,0.0303,1,0,1,0,0.0
2018-01-19,EEM,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-19,GLD,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-19,IWM,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-19,QQQ,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-19,SPY,-0.0752,0.2428,0.318,0.4391,16,4,3,9,0.484
2018-01-19,TLT,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-19,VNQ,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-19,XLE,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-19,XLF,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-19,XLK,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-19,XLP,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-19,XLU,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-19,XLV,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-22,EEM,0.012,0.0343,0.0223,0.9433,1,0,0,1,0.0
2018-01-22,GLD,0.012,0.0343,0.0223,0.9433,1,0,0,1,0.0
2018-01-22,IWM,0.012,0.0343,0.0223,0.9433,1,0,0,1,0.0
2018-01-22,QQQ,0.012,0.0343,0.0223,0.9433,1,0,0,1,0.0
2018-01-22,SPY,0.2159,0.37,0.154,0.476,12,5,1,6,0.4973
2018-01-22,TLT,0.012,0.0343,0.0223,0.9433,1,0,0,1,0.0
2018-01-22,VNQ,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-22,XLE,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-22,XLF,0.009,0.0321,0.0231,0.9448,1,0,0,1,0.0
2018-01-22,XLK,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-22,XLP,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-22,XLU,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-22,XLV,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-23,EEM,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-23,GLD,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-23,IWM,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-23,QQQ,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-23,SPY,0.0075,0.2298,0.2223,0.5479,11,2,3,6,0.4815
2018-01-23,TLT,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-23,VNQ,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-23,XLE,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-23,XLF,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-23,XLK,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-23,XLP,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-23,XLU,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-23,XLV,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-24,EEM,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-24,GLD,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-24,IWM,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-24,QQQ,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-24,SPY,-0.1056,0.1605,0.2661,0.5734,10,1,3,6,0.4801
2018-01-24,TLT,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-24,VNQ,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-24,XLE,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-24,XLF,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-24,XLK,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-24,XLP,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-24,XLU,-0.9406,0.016,0.9567,0.0273,1,0,1,0,0.0
2018-01-24,XLV,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-25,EEM,-0.8874,0.0211,0.9085,0.0704,1,0,1,0,0.0
2018-01-25,GLD,-0.0774,0.084,0.1614,0.7546,1,0,0,1,0.0
2018-01-25,IWM,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-25,QQQ,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-25,SPY,0.2302,0.3083,0.0781,0.6137,9,3,0,6,0.4162
2018-01-25,TLT,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-25,VNQ,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-25,XLE,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-25,XLF,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-25,XLK,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-25,XLP,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-25,XLU,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-25,XLV,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-26,EEM,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-26,GLD,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-26,IWM,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-26,QQQ,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-26,SPY,0.1534,0.231,0.0776,0.6914,9,2,0,7,0.3315
2018-01-26,TLT,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-26,VNQ,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-26,XLE,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-26,XLF,0.3349,0.348,0.0131,0.6389,1,0,0,1,0.0
2018-01-26,XLK,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-26,XLP,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-26,XLU,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-26,XLV,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-29,EEM,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-29,GLD,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-29,IWM,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-29,QQQ,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-29,SPY,-0.1742,0.1935,0.3676,0.4389,9,1,4,4,0.511
2018-01-29,TLT,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-29,VNQ,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-29,XLE,0.0,0.0,0.0,1.0,0,0,0,0,0.0
2018-01-29,XLF,0.0,0.0,0.0,1.0,0,0,0,0,0.0
